date,gold_price,gold_ret,sp500_price,usd_price,rates_price,sp500_ret,usd_ret,rate_ret,sp500_mom_20,usd_mom_20,rate_mom_20,sp500_vol_20,usd_vol_20,gold_vs_sp500,gold_vs_usd,target
2010-02-18,109.9800033569336,0.006681952923877299,1106.75,80.4000015258789,3.802999973297119,0.006584742448973557,0.000248871275746243,0.01630140796934776,-0.02749467328783639,0.02629570186732222,0.0393550304887782,0.0130459122677038,0.004351211072830568,9.721047490374168e-05,0.006433081648131056,-0.015457397033526665
2010-02-19,109.47000122070312,-0.004637226047132237,1109.1700439453125,80.63999938964844,3.7820000648498535,0.002186622042297248,0.002985048000182955,-0.0055219323152030375,-0.006547306401650355,0.02962205954882724,0.047355303496083856,0.01238143758584814,0.004350280681853246,-0.006823848089429485,-0.007622274047315192,-0.015712078208854896
2010-02-22,109.06999969482422,-0.0036539830220012615,1108.010009765625,80.51000213623047,3.7990000247955322,-0.0010458578339902491,-0.0016120691270076204,0.004494965535214446,0.014884223505757799,0.028487524165922373,0.05586436143248874,0.011267283295882887,0.004383511505941465,-0.0026081251880110123,-0.002041913894993641,-0.006876317980182289
2010-02-23,107.88999938964844,-0.010818743086801086,1094.5999755859375,80.8499984741211,3.690999984741211,-0.012102809596931441,0.004223032280080252,-0.02842854418252705,-0.001987685454425292,0.034019643811984634,0.016804371453770006,0.011585340354778956,0.004382723742745304,0.001284066510130355,-0.015041775366881338,-0.014737198506678206
2010-02-24,107.36000061035156,-0.004912399502225995,1105.239990234375,80.8499984741211,3.694999933242798,0.00972045942422195,0.0,0.0010837032018755632,0.011966951814434523,0.030855516505533087,0.017906285606795525,0.01173903498000745,0.004385368164815652,-0.014632858926447945,-0.004912399502225995,-0.005402401525310352
2010-02-25,108.30999755859376,0.008848704758209536,1102.93994140625,80.79000091552734,3.6419999599456787,-0.002081040179913507,-0.0007420848450968576,-0.01434370074551139,0.0049566664293849705,0.026817496214635472,-0.0005488730600357039,0.01171051265740112,0.004395202740975123,0.010929744938123043,0.009590789603306393,0.002585160978748835
2010-02-26,109.43000030517578,0.010340714355349556,1104.489990234375,80.36000061035156,3.5950000286102295,0.0014053791778985136,-0.005322444613231059,-0.012904978542654932,0.0184042492123897,0.018504424033424005,-0.017222516099445917,0.011357557726021272,0.004622035501557502,0.008935335177451043,0.015663158968580615,-0.006214020865205283
2010-03-01,109.43000030517578,0.0,1115.7099609375,80.66000366210938,3.6059999465942383,0.01015850827289455,0.0037332385450377092,0.0030597824468616697,0.038961853865510765,0.015101995865378859,-0.0008312610162893863,0.011235664144877304,0.004443424726226237,-0.01015850827289455,-0.0037332385450377092,-0.013341853974239704
2010-03-02,111.0199966430664,0.01452980291927708,1118.31005859375,80.5199966430664,3.614000082015991,0.0023304422719907514,-0.0017357675760772961,0.0022185622685071404,0.026735572998317636,0.016153442879913493,-0.010946896927421346,0.010859035127261168,0.004406108428328156,0.012199360647286328,0.016265570495354376,-0.018645286952037377
2010-03-03,111.62999725341795,0.005494511158316229,1118.7900390625,79.9800033569336,3.625,0.00042920160206150193,-0.006706325243982847,0.0030436961080180236,0.01402140224643822,0.012276942089314513,-0.0027510290204931787,0.010510664126179087,0.004650165139880921,0.005065309556254727,0.012200836402299076,-0.012272643114711879
2010-03-04,110.83000183105467,-0.007166491463286184,1122.969970703125,80.55999755859375,3.6059999465942383,0.0037361180334851696,0.007251740151494657,-0.00524139404296875,0.02341238400439294,0.014993004546203892,-0.026195009525153634,0.010425052664656915,0.004806657517347819,-0.010902609496771354,-0.014418231614780841,0.0005413476279214624
2010-03-05,110.80999755859376,-0.00018049510178119732,1138.699951171875,80.43000030517578,3.681999921798706,0.014007480947064943,-0.0016136700267824766,0.02107597790628013,0.0711026769213492,0.006381408257196908,0.019944606314446833,0.007540269098089519,0.004604446162711699,-0.01418797604884614,0.0014331749250012793,0.001985391440756823
